¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,√÷¿˙±‚ø¬(°∆C),√÷∞Ì±‚ø¬(°∆C),¿œ∞≠ºˆ∑Æ(mm),∆Ú±’ «≥º”(m/s),∆Ú±’ ªÛ¥ÎΩ¿µµ(%),¿œ √÷Ω…Ω≈¿˚º≥(cm),∆Ú±’ ¿¸øÓ∑Æ(1/10),æ»∞≥ ∞Ëº”Ω√∞£(hr),¿œ πÃºº∏’¡ˆ ≥Ûµµ(ß∂/ß©)
169,»ÊªÍµµ,2009-01-10,-2.2,1.4,0.5,11.4,67.4,1.0,8.1,,21.0
169,»ÊªÍµµ,2009-01-11,-2.2,4.3,0.0,7.0,60.4,,7.5,,42.0
169,»ÊªÍµµ,2009-01-12,-3.2,1.9,1.0,12.1,68.9,0.5,7.4,,25.0
169,»ÊªÍµµ,2009-01-13,0.5,2.9,0.0,7.8,58.1,,7.5,,29.0
169,»ÊªÍµµ,2009-01-14,-2.0,3.4,0.0,11.1,59.0,,6.8,,36.0
169,»ÊªÍµµ,2009-01-15,-0.7,3.0,,4.6,59.3,,6.6,,19.0
169,»ÊªÍµµ,2009-01-16,1.2,7.0,,0.9,55.9,,5.1,,32.0
169,»ÊªÍµµ,2009-01-17,3.5,8.9,,2.2,72.0,,4.0,,40.0
169,»ÊªÍµµ,2009-01-18,5.2,10.4,7.0,5.6,74.1,,8.9,,101.0
169,»ÊªÍµµ,2009-01-19,3.8,6.1,,6.5,52.6,,3.9,,46.0
169,»ÊªÍµµ,2009-01-20,3.8,5.4,,4.2,54.4,,8.8,,22.0
169,»ÊªÍµµ,2009-01-21,3.7,7.0,,2.5,64.6,,8.4,,29.0
169,»ÊªÍµµ,2009-01-22,3.5,11.6,,4.8,78.4,,5.3,,50.0
169,»ÊªÍµµ,2009-01-23,-4.9,3.6,1.5,10.2,75.3,0.5,8.0,,44.0
169,»ÊªÍµµ,2009-01-24,-4.8,-0.3,1.7,5.8,74.9,1.1,8.0,,33.0
169,»ÊªÍµµ,2009-01-25,-0.8,3.8,0.0,4.0,52.3,,5.0,,53.0
169,»ÊªÍµµ,2009-01-26,1.7,4.3,,5.4,45.8,,5.3,,37.0
169,»ÊªÍµµ,2009-01-27,1.3,5.8,,3.0,48.5,,0.8,,32.0
169,»ÊªÍµµ,2009-01-28,2.2,10.0,,2.7,69.5,,0.0,,23.0
169,»ÊªÍµµ,2009-01-29,4.7,7.3,2.5,4.3,68.5,,9.1,,21.0
169,»ÊªÍµµ,2009-01-30,5.2,7.5,1.0,7.2,77.9,,6.5,,48.0
169,»ÊªÍµµ,2009-01-31,6.2,7.4,,6.3,81.6,,0.4,,32.0
169,»ÊªÍµµ,2009-02-01,4.8,11.0,,4.3,78.5,,4.6,,30.0
169,»ÊªÍµµ,2009-02-02,7.1,14.2,0.1,4.4,78.4,,6.9,,31.0
169,»ÊªÍµµ,2009-02-03,4.3,9.1,9.0,4.4,90.8,,6.6,4.33,70.0
169,»ÊªÍµµ,2009-02-04,4.0,6.5,,3.5,83.9,,2.4,,61.0
169,»ÊªÍµµ,2009-02-05,4.7,8.4,,4.6,79.0,,4.4,,50.0
169,»ÊªÍµµ,2009-02-06,3.9,7.0,,3.4,74.5,,2.4,,138.0
169,»ÊªÍµµ,2009-02-07,4.0,8.0,,4.4,79.1,,2.5,,109.0
169,»ÊªÍµµ,2009-02-08,4.3,6.8,,5.6,62.6,,1.4,,62.0
169,»ÊªÍµµ,2009-02-09,2.6,6.1,2.0,4.1,76.5,,8.4,,16.0
169,»ÊªÍµµ,2009-02-10,5.5,9.9,,3.0,70.5,,7.6,,59.0
169,»ÊªÍµµ,2009-02-11,3.6,12.2,,3.8,84.9,,2.0,,228.0
169,»ÊªÍµµ,2009-02-12,4.4,14.9,,10.0,80.4,,6.3,,106.0
169,»ÊªÍµµ,2009-02-13,4.9,16.6,2.0,10.5,88.9,,10.0,,57.0
169,»ÊªÍµµ,2009-02-14,4.7,7.1,,7.0,82.5,,5.0,,55.0
169,»ÊªÍµµ,2009-02-15,0.9,6.8,,7.6,75.0,,6.8,,44.0
169,»ÊªÍµµ,2009-02-16,-0.9,1.1,,9.7,61.1,,6.3,,34.0
169,»ÊªÍµµ,2009-02-17,0.0,1.8,,7.9,57.4,,5.6,,24.0
169,»ÊªÍµµ,2009-02-18,0.9,3.4,,6.0,65.8,,4.3,,31.0
169,»ÊªÍµµ,2009-02-19,2.3,4.0,9.5,4.7,84.3,,9.8,,63.0
169,»ÊªÍµµ,2009-02-20,0.1,5.7,0.5,9.5,65.6,,6.9,,174.0
169,»ÊªÍµµ,2009-02-21,0.1,6.8,,5.3,63.6,,4.5,,38.0
169,»ÊªÍµµ,2009-02-22,5.2,7.4,11.0,6.5,87.4,,10.0,,51.0
169,»ÊªÍµµ,2009-02-23,3.8,7.2,,5.9,74.9,,7.0,,52.0
169,»ÊªÍµµ,2009-02-24,6.0,10.3,5.0,4.4,84.9,,10.0,,44.0
169,»ÊªÍµµ,2009-02-25,2.5,6.5,4.0,10.8,76.1,,9.1,,44.0
169,»ÊªÍµµ,2009-02-26,2.6,4.5,,7.9,61.9,,8.8,,28.0
169,»ÊªÍµµ,2009-02-27,3.9,5.1,,8.3,60.4,,8.4,,30.0
169,»ÊªÍµµ,2009-02-28,4.5,6.5,,7.7,59.4,,6.6,,46.0
169,»ÊªÍµµ,2009-03-01,2.9,7.0,,7.7,62.6,,1.3,,48.0
169,»ÊªÍµµ,2009-03-02,0.8,3.3,2.0,5.7,67.6,,6.4,,33.0
169,»ÊªÍµµ,2009-03-03,0.1,4.4,2.0,6.5,75.5,2.3,8.4,,20.0
169,»ÊªÍµµ,2009-03-04,3.2,6.2,,5.2,68.3,,6.1,,76.0
169,»ÊªÍµµ,2009-03-05,3.3,7.5,6.0,3.5,90.4,,9.3,9.27,54.0
169,»ÊªÍµµ,2009-03-06,2.2,6.2,,10.5,65.5,,4.9,,56.0
169,»ÊªÍµµ,2009-03-07,2.2,7.6,,3.9,55.6,,6.8,,26.0
169,»ÊªÍµµ,2009-03-08,3.0,11.8,,1.9,50.9,,3.8,,20.0
169,»ÊªÍµµ,2009-03-09,5.5,12.0,,2.7,77.3,,4.5,,40.0
169,»ÊªÍµµ,2009-03-10,4.1,6.6,,7.7,60.0,,4.4,,48.0
169,»ÊªÍµµ,2009-03-11,3.9,6.2,,6.2,56.5,,7.0,,28.0
169,»ÊªÍµµ,2009-03-12,4.5,11.2,20.5,6.2,78.5,,9.0,,29.0
169,»ÊªÍµµ,2009-03-13,1.5,12.2,10.0,12.0,79.5,,9.8,,38.0
169,»ÊªÍµµ,2009-03-14,-0.8,5.7,,6.7,50.8,,5.0,,57.0
169,»ÊªÍµµ,2009-03-15,3.0,11.2,,7.8,64.8,,0.0,,70.0
169,»ÊªÍµµ,2009-03-16,7.8,16.4,,4.6,62.8,,2.4,,197.0
169,»ÊªÍµµ,2009-03-17,5.5,13.9,,7.6,90.1,,6.5,12.63,99.0
169,»ÊªÍµµ,2009-03-18,10.2,16.0,,11.1,87.4,,6.5,,34.0
169,»ÊªÍµµ,2009-03-19,6.6,15.7,,6.6,95.6,,10.0,22.28,
169,»ÊªÍµµ,2009-03-20,6.4,11.6,,5.2,93.3,,5.4,5.4,50.0
169,»ÊªÍµµ,2009-03-21,7.5,14.6,6.5,7.8,90.0,,7.8,3.05,36.0
169,»ÊªÍµµ,2009-03-22,4.5,12.8,,10.7,84.9,,8.6,,
169,»ÊªÍµµ,2009-03-23,3.8,6.6,,9.4,67.6,,6.5,,
169,»ÊªÍµµ,2009-03-24,4.0,7.8,,6.9,59.4,,3.3,,32.0
169,»ÊªÍµµ,2009-03-25,2.2,6.8,,5.5,50.8,,2.0,,37.0
169,»ÊªÍµµ,2009-03-26,3.4,12.1,,4.9,61.6,,0.9,,46.0
169,»ÊªÍµµ,2009-03-27,4.6,6.4,,7.4,54.1,,5.0,,
169,»ÊªÍµµ,2009-03-28,4.7,7.7,,5.8,54.0,,5.3,,39.0
169,»ÊªÍµµ,2009-03-29,4.2,8.2,,4.7,64.8,,6.3,,31.0
169,»ÊªÍµµ,2009-03-30,3.9,10.1,,2.6,71.4,,7.4,,35.0
169,»ÊªÍµµ,2009-03-31,4.6,7.4,,7.3,71.4,,6.1,,42.0
169,»ÊªÍµµ,2009-04-01,4.6,7.4,,9.1,58.1,,2.0,,43.0
169,»ÊªÍµµ,2009-04-02,4.8,9.5,,5.0,56.8,,0.0,,25.0
169,»ÊªÍµµ,2009-04-03,5.4,11.2,,1.9,67.9,,7.4,,21.0
169,»ÊªÍµµ,2009-04-04,6.7,10.5,,3.3,77.9,,7.0,,24.0
169,»ÊªÍµµ,2009-04-05,3.8,10.5,,4.4,90.4,,4.8,0.75,74.0
169,»ÊªÍµµ,2009-04-06,3.6,15.7,,2.8,63.1,,2.5,7.62,72.0
169,»ÊªÍµµ,2009-04-07,9.7,19.2,,3.9,51.6,,2.4,,126.0
169,»ÊªÍµµ,2009-04-08,9.4,16.7,,3.8,64.6,,2.6,,134.0
169,»ÊªÍµµ,2009-04-09,10.4,18.7,,2.6,55.8,,0.0,,121.0
169,»ÊªÍµµ,2009-04-10,10.4,18.8,,2.3,52.6,,0.0,,120.0
169,»ÊªÍµµ,2009-04-11,7.4,18.6,,1.8,58.0,,1.0,,113.0
169,»ÊªÍµµ,2009-04-12,11.5,20.6,,3.2,48.8,,2.5,,88.0
169,»ÊªÍµµ,2009-04-13,10.6,17.7,4.0,3.0,80.8,,9.3,,45.0
169,»ÊªÍµµ,2009-04-14,7.8,11.4,,5.0,93.0,,7.1,10.2,29.0
169,»ÊªÍµµ,2009-04-15,6.5,16.8,,5.3,86.5,,7.9,,37.0
169,»ÊªÍµµ,2009-04-16,6.3,10.0,,6.6,81.5,,5.9,,23.0
169,»ÊªÍµµ,2009-04-17,5.8,12.1,,3.7,66.8,,0.0,,25.0
169,»ÊªÍµµ,2009-04-18,8.3,16.6,,1.6,42.3,,1.1,,27.0
169,»ÊªÍµµ,2009-04-19,10.4,18.6,,5.0,60.8,,6.0,,22.0
169,»ÊªÍµµ,2009-04-20,10.3,14.5,44.5,11.6,93.3,,10.0,3.17,25.0
169,»ÊªÍµµ,2009-04-21,9.2,15.0,,4.5,73.1,,2.9,,40.0
169,»ÊªÍµµ,2009-04-22,7.4,16.0,,4.8,66.5,,1.1,,34.0
169,»ÊªÍµµ,2009-04-23,7.3,12.8,,3.5,79.1,,4.3,,37.0
169,»ÊªÍµµ,2009-04-24,9.9,14.4,1.5,7.7,84.5,,10.0,,22.0
169,»ÊªÍµµ,2009-04-25,7.5,11.0,2.5,8.4,78.6,,7.8,,28.0
169,»ÊªÍµµ,2009-04-26,7.4,12.4,,6.7,80.4,,3.9,,35.0
169,»ÊªÍµµ,2009-04-27,7.4,15.1,,4.7,66.1,,1.0,,37.0
169,»ÊªÍµµ,2009-04-28,9.5,17.9,,2.8,65.6,,0.3,,41.0
169,»ÊªÍµµ,2009-04-29,10.1,19.4,,2.0,45.4,,0.0,,47.0
169,»ÊªÍµµ,2009-04-30,9.4,18.0,,4.9,75.3,,3.3,,43.0
169,»ÊªÍµµ,2009-05-01,12.2,19.3,,5.8,72.9,,1.5,,31.0
169,»ÊªÍµµ,2009-05-02,12.1,19.3,3.5,6.9,87.8,,8.5,,24.0
169,»ÊªÍµµ,2009-05-03,11.8,18.2,2.0,3.1,91.0,,6.0,1.9,16.0
169,»ÊªÍµµ,2009-05-04,9.9,14.2,,3.5,96.0,,8.5,16.78,
169,»ÊªÍµµ,2009-05-05,9.3,14.3,,5.5,84.1,,2.5,7.4,27.0
169,»ÊªÍµµ,2009-05-06,12.3,18.9,,4.9,62.4,,0.3,,69.0
169,»ÊªÍµµ,2009-05-07,13.3,19.9,,4.3,45.1,,0.0,,53.0
169,»ÊªÍµµ,2009-05-08,13.5,24.6,,2.9,48.3,,0.0,,56.0
169,»ÊªÍµµ,2009-05-09,13.0,21.6,,6.8,79.8,,1.6,,45.0
169,»ÊªÍµµ,2009-05-10,12.6,19.0,,9.5,87.0,,0.9,,31.0
169,»ÊªÍµµ,2009-05-11,12.9,17.3,,11.0,92.5,,6.4,8.35,33.0
169,»ÊªÍµµ,2009-05-12,12.2,17.2,8.0,5.5,95.6,,8.8,23.3,23.0
169,»ÊªÍµµ,2009-05-13,12.7,16.9,,8.0,56.5,,0.0,,72.0
169,»ÊªÍµµ,2009-05-14,13.5,18.6,,4.2,55.8,,5.4,,50.0
169,»ÊªÍµµ,2009-05-15,13.3,17.8,0.1,3.9,57.9,,10.0,,33.0
169,»ÊªÍµµ,2009-05-16,12.7,17.5,22.5,8.3,95.9,,10.0,7.5,21.0
169,»ÊªÍµµ,2009-05-17,11.9,17.7,0.5,4.2,90.4,,8.3,7.28,26.0
169,»ÊªÍµµ,2009-05-18,12.7,22.7,,3.1,58.1,,3.0,,51.0
169,»ÊªÍµµ,2009-05-19,13.3,21.8,,2.3,69.8,,2.1,,
169,»ÊªÍµµ,2009-05-20,13.3,19.7,10.5,3.3,87.1,,9.3,3.7,
169,»ÊªÍµµ,2009-05-21,13.1,17.9,70.0,6.9,93.9,,9.8,5.63,23.0
169,»ÊªÍµµ,2009-05-22,12.9,20.5,,4.1,78.0,,3.3,4.57,38.0
169,»ÊªÍµµ,2009-05-23,13.0,17.2,0.5,3.3,85.3,,5.3,0.7,30.0
169,»ÊªÍµµ,2009-05-24,13.0,17.8,,3.7,86.4,,1.6,,32.0
169,»ÊªÍµµ,2009-05-25,13.0,19.9,,3.1,83.0,,6.9,,46.0
169,»ÊªÍµµ,2009-05-26,15.1,20.4,,5.0,71.8,,2.1,,35.0
169,»ÊªÍµµ,2009-05-27,14.7,21.3,,3.2,73.9,,0.0,,40.0
169,»ÊªÍµµ,2009-05-28,14.5,20.9,,3.6,68.9,,0.0,,32.0
169,»ÊªÍµµ,2009-05-29,15.6,25.3,,3.7,62.3,,1.6,,34.0
169,»ÊªÍµµ,2009-05-30,14.3,22.8,,4.7,77.8,,3.8,,49.0
169,»ÊªÍµµ,2009-05-31,14.3,23.5,,3.6,45.5,,0.0,,37.0
169,»ÊªÍµµ,2009-06-01,14.3,24.3,,5.7,85.8,,3.5,2.87,64.0
169,»ÊªÍµµ,2009-06-02,14.1,19.6,,9.9,93.3,,9.5,7.78,51.0
169,»ÊªÍµµ,2009-06-03,13.9,18.3,,5.7,91.4,,9.6,0.78,36.0
169,»ÊªÍµµ,2009-06-04,13.9,18.5,,2.4,93.6,,3.9,3.33,39.0
169,»ÊªÍµµ,2009-06-05,11.3,21.9,,1.8,77.0,,1.3,3.17,31.0
169,»ÊªÍµµ,2009-06-06,12.2,21.5,,3.3,86.0,,3.8,4.68,29.0
169,»ÊªÍµµ,2009-06-07,15.0,21.7,0.0,5.0,85.1,,4.4,2.58,26.0
169,»ÊªÍµµ,2009-06-08,14.8,21.6,,5.8,85.0,,9.1,,35.0
169,»ÊªÍµµ,2009-06-09,14.5,19.6,11.0,10.2,92.0,,10.0,0.85,23.0
169,»ÊªÍµµ,2009-06-10,15.8,21.9,0.5,4.5,90.4,,7.0,13.47,31.0
169,»ÊªÍµµ,2009-06-11,16.4,26.6,,5.0,51.3,,4.0,0.5,33.0
169,»ÊªÍµµ,2009-06-12,15.6,24.4,,5.0,77.9,,8.3,5.98,
169,»ÊªÍµµ,2009-06-13,14.9,21.5,,3.3,72.6,,2.8,,35.0
169,»ÊªÍµµ,2009-06-14,16.8,22.8,,2.3,72.6,,0.4,,28.0
169,»ÊªÍµµ,2009-06-15,16.1,23.6,,3.7,82.6,,2.1,1.6,36.0
169,»ÊªÍµµ,2009-06-16,15.8,24.1,,4.8,84.8,,4.8,8.58,30.0
169,»ÊªÍµµ,2009-06-17,16.3,23.7,,5.6,82.0,,7.3,6.23,21.0
169,»ÊªÍµµ,2009-06-18,17.9,26.9,,4.6,74.5,,3.4,,22.0
169,»ÊªÍµµ,2009-06-19,19.1,26.1,,6.1,82.8,,4.5,,29.0
169,»ÊªÍµµ,2009-06-20,18.8,22.7,7.0,8.9,96.1,,10.0,20.17,10.0
169,»ÊªÍµµ,2009-06-21,18.8,23.8,1.0,2.1,95.5,,10.0,14.35,
169,»ÊªÍµµ,2009-06-22,18.2,23.7,20.0,3.3,97.4,,9.9,21.93,
169,»ÊªÍµµ,2009-06-23,16.7,22.9,,3.0,86.4,,7.1,8.65,30.0
169,»ÊªÍµµ,2009-06-24,17.4,25.3,,3.5,83.4,,1.3,,45.0
169,»ÊªÍµµ,2009-06-25,16.8,24.9,,5.9,91.1,,5.0,10.38,30.0
169,»ÊªÍµµ,2009-06-26,17.1,26.3,,5.5,89.9,,8.5,8.92,37.0
169,»ÊªÍµµ,2009-06-27,19.3,24.4,,5.5,91.5,,7.9,6.32,22.0
169,»ÊªÍµµ,2009-06-28,18.3,22.5,24.0,6.3,96.0,,9.8,18.13,9.0
169,»ÊªÍµµ,2009-06-29,19.4,26.0,8.5,3.5,94.1,,9.1,14.97,
169,»ÊªÍµµ,2009-06-30,16.6,22.6,31.0,4.4,96.9,,10.0,11.58,18.0
169,»ÊªÍµµ,2009-07-01,16.9,25.2,,2.6,85.9,,3.9,,21.0
169,»ÊªÍµµ,2009-07-02,17.9,24.4,,2.3,90.1,,6.5,6.4,45.0
169,»ÊªÍµµ,2009-07-03,18.9,24.6,,2.4,82.6,,2.9,,35.0
169,»ÊªÍµµ,2009-07-04,18.8,26.1,,2.1,82.9,,1.4,1.35,35.0
169,»ÊªÍµµ,2009-07-05,19.4,27.2,,2.2,81.4,,1.9,0.23,34.0
169,»ÊªÍµµ,2009-07-06,19.0,26.5,34.5,4.7,83.5,,5.8,2.4,42.0
169,»ÊªÍµµ,2009-07-07,19.9,27.2,69.5,5.6,92.0,,9.6,8.05,
169,»ÊªÍµµ,2009-07-08,19.9,26.5,8.5,2.8,93.5,,10.0,23.2,15.0
169,»ÊªÍµµ,2009-07-09,19.9,28.4,2.5,9.1,88.9,,9.6,3.8,29.0
169,»ÊªÍµµ,2009-07-10,20.0,24.5,,2.6,86.1,,6.5,,26.0
169,»ÊªÍµµ,2009-07-11,19.5,23.2,23.5,4.2,95.1,,10.0,14.6,
169,»ÊªÍµµ,2009-07-12,20.7,26.7,9.0,8.4,94.4,,9.9,13.47,
169,»ÊªÍµµ,2009-07-13,21.1,24.1,,4.9,95.0,,10.0,19.8,
169,»ÊªÍµµ,2009-07-14,21.3,25.6,1.5,10.5,95.6,,10.0,17.58,
169,»ÊªÍµµ,2009-07-15,18.7,26.3,121.5,4.3,95.0,,9.5,13.53,
169,»ÊªÍµµ,2009-07-16,21.4,26.9,10.5,4.1,95.0,,9.8,15.48,
169,»ÊªÍµµ,2009-07-17,22.0,26.9,,7.6,93.6,,9.5,14.63,12.0
169,»ÊªÍµµ,2009-07-18,23.5,27.4,,11.7,90.6,,9.0,,16.0
169,»ÊªÍµµ,2009-07-19,23.1,27.2,1.5,5.1,92.9,,10.0,5.77,
169,»ÊªÍµµ,2009-07-20,22.1,26.9,0.1,3.3,94.1,,9.8,19.1,
169,»ÊªÍµµ,2009-07-21,21.9,29.8,14.0,4.4,92.4,,9.4,6.48,
169,»ÊªÍµµ,2009-07-22,21.1,25.3,,4.2,89.3,,3.0,,44.0
169,»ÊªÍµµ,2009-07-23,19.1,21.7,3.0,4.1,94.6,,8.8,8.72,27.0
169,»ÊªÍµµ,2009-07-24,18.2,22.8,4.5,4.6,85.9,,8.6,,15.0
169,»ÊªÍµµ,2009-07-25,20.6,26.0,,2.2,89.1,,5.5,,16.0
169,»ÊªÍµµ,2009-07-26,20.5,27.1,,2.1,85.6,,3.8,,18.0
169,»ÊªÍµµ,2009-07-27,20.5,27.3,,2.1,85.1,,6.8,,19.0
169,»ÊªÍµµ,2009-07-28,19.9,21.1,10.0,3.7,93.1,,9.9,,21.0
169,»ÊªÍµµ,2009-07-29,19.8,24.4,,4.5,87.5,,5.3,,19.0
169,»ÊªÍµµ,2009-07-30,20.8,27.5,,2.0,84.6,,4.5,,21.0
169,»ÊªÍµµ,2009-07-31,21.1,27.8,0.0,2.0,86.6,,5.3,,20.0
169,»ÊªÍµµ,2009-08-01,21.7,27.0,,2.2,85.9,,3.0,,21.0
169,»ÊªÍµµ,2009-08-02,21.6,28.6,,1.9,84.6,,2.5,,24.0
169,»ÊªÍµµ,2009-08-03,21.3,27.3,3.0,2.6,85.6,,6.5,,24.0
169,»ÊªÍµµ,2009-08-04,21.6,27.8,,1.9,82.5,,6.3,,31.0
169,»ÊªÍµµ,2009-08-05,21.9,28.7,,1.6,77.9,,4.8,,27.0
169,»ÊªÍµµ,2009-08-06,22.2,25.9,0.5,2.7,89.0,,8.4,,24.0
169,»ÊªÍµµ,2009-08-07,22.7,28.1,18.0,3.5,91.6,,7.3,,17.0
169,»ÊªÍµµ,2009-08-08,22.6,28.2,,2.7,91.8,,6.0,9.22,24.0
169,»ÊªÍµµ,2009-08-09,23.0,28.0,,1.9,89.0,,3.8,,23.0
169,»ÊªÍµµ,2009-08-10,23.6,26.8,0.0,2.4,87.8,,9.8,,20.0
169,»ÊªÍµµ,2009-08-11,23.4,28.6,7.5,9.1,92.9,,9.8,,24.0
169,»ÊªÍµµ,2009-08-12,23.9,25.9,5.5,5.4,94.1,,9.0,7.2,15.0
169,»ÊªÍµµ,2009-08-13,23.4,29.8,,3.0,87.0,,6.8,,61.0
169,»ÊªÍµµ,2009-08-14,22.5,29.3,,2.2,86.8,,7.1,,74.0
169,»ÊªÍµµ,2009-08-15,22.9,27.7,,3.1,80.3,,2.0,,46.0
169,»ÊªÍµµ,2009-08-16,23.0,30.4,,2.0,84.4,,2.0,,43.0
169,»ÊªÍµµ,2009-08-17,23.6,30.2,,3.5,84.9,,3.8,,26.0
169,»ÊªÍµµ,2009-08-18,24.0,30.4,,5.8,88.5,,5.5,,26.0
169,»ÊªÍµµ,2009-08-19,24.5,30.7,,5.0,89.4,,5.9,1.65,22.0
169,»ÊªÍµµ,2009-08-20,24.2,29.4,38.5,5.9,90.6,,8.4,,28.0
169,»ÊªÍµµ,2009-08-21,23.4,26.8,5.0,3.8,77.3,,5.8,,
169,»ÊªÍµµ,2009-08-22,23.4,28.2,,3.4,76.3,,0.3,,34.0
169,»ÊªÍµµ,2009-08-23,22.3,25.2,0.4,4.7,83.3,,6.4,,26.0
169,»ÊªÍµµ,2009-08-24,21.8,27.0,,3.3,81.9,,1.3,,37.0
169,»ÊªÍµµ,2009-08-25,20.9,28.6,,3.3,85.3,,1.4,,26.0
169,»ÊªÍµµ,2009-08-26,20.9,28.4,,5.2,86.8,,3.5,,21.0
169,»ÊªÍµµ,2009-08-27,22.7,27.1,2.0,5.3,89.4,,9.4,5.37,
169,»ÊªÍµµ,2009-08-28,22.6,26.9,,7.1,77.9,,3.6,,
169,»ÊªÍµµ,2009-08-29,21.1,23.8,,6.3,71.1,,7.5,,
169,»ÊªÍµµ,2009-08-30,18.7,22.5,15.0,5.2,88.9,,10.0,,19.0
169,»ÊªÍµµ,2009-08-31,21.0,24.8,,2.1,80.1,,6.8,,
169,»ÊªÍµµ,2009-09-01,20.9,27.0,,2.4,72.4,,2.8,,16.0
169,»ÊªÍµµ,2009-09-02,21.5,27.3,,2.0,70.0,,2.4,,16.0
169,»ÊªÍµµ,2009-09-03,20.3,26.2,,2.1,76.5,,1.3,,21.0
169,»ÊªÍµµ,2009-09-04,21.7,25.9,,2.4,75.6,,2.1,,23.0
169,»ÊªÍµµ,2009-09-05,21.2,27.8,,2.3,80.1,,2.4,,25.0
169,»ÊªÍµµ,2009-09-06,22.4,26.4,,3.4,81.0,,0.4,,27.0
169,»ÊªÍµµ,2009-09-07,21.9,25.1,,6.5,79.4,,3.1,,27.0
169,»ÊªÍµµ,2009-09-08,20.4,23.4,,7.8,70.1,,0.6,,29.0
169,»ÊªÍµµ,2009-09-09,19.8,24.0,,5.6,70.8,,0.8,,26.0
169,»ÊªÍµµ,2009-09-10,19.5,23.9,,3.9,65.8,,0.5,,25.0
169,»ÊªÍµµ,2009-09-11,17.5,23.2,1.5,1.9,70.4,,8.8,,16.0
169,»ÊªÍµµ,2009-09-12,18.0,24.6,8.0,5.5,75.1,,5.6,,32.0
169,»ÊªÍµµ,2009-09-13,19.4,24.2,,4.0,71.3,,1.5,,36.0
169,»ÊªÍµµ,2009-09-14,19.0,22.6,0.2,2.2,79.3,,9.6,,25.0
169,»ÊªÍµµ,2009-09-15,18.9,23.3,0.1,4.0,72.3,,3.6,,20.0
169,»ÊªÍµµ,2009-09-16,19.2,23.8,,3.3,74.8,,4.5,,28.0
169,»ÊªÍµµ,2009-09-17,19.6,25.7,,1.9,69.9,,4.8,,44.0
169,»ÊªÍµµ,2009-09-18,19.3,23.6,,5.4,74.3,,1.5,,50.0
169,»ÊªÍµµ,2009-09-19,19.8,26.5,,2.4,74.9,,1.1,,45.0
169,»ÊªÍµµ,2009-09-20,18.6,25.4,,2.9,71.8,,5.0,,25.0
169,»ÊªÍµµ,2009-09-21,18.1,21.3,2.0,1.2,79.3,,9.4,,17.0
169,»ÊªÍµµ,2009-09-22,18.2,22.1,,3.5,77.5,,8.0,,49.0
169,»ÊªÍµµ,2009-09-23,19.6,24.2,,3.0,80.1,,3.1,,83.0
169,»ÊªÍµµ,2009-09-24,19.7,24.3,,2.9,72.9,,5.5,,46.0
169,»ÊªÍµµ,2009-09-25,16.1,21.8,15.0,3.5,84.8,,9.8,,31.0
169,»ÊªÍµµ,2009-09-26,19.6,25.5,,3.1,80.5,,8.1,,37.0
169,»ÊªÍµµ,2009-09-27,17.4,21.9,50.0,4.9,91.3,,10.0,,23.0
169,»ÊªÍµµ,2009-09-28,18.8,22.2,0.5,5.7,86.9,,6.9,,20.0
169,»ÊªÍµµ,2009-09-29,19.9,22.6,,3.9,87.5,,8.3,,26.0
169,»ÊªÍµµ,2009-09-30,18.7,22.2,0.5,2.4,89.0,,9.0,5.95,14.0
169,»ÊªÍµµ,2009-10-01,19.3,24.3,5.0,2.5,83.6,,8.3,,26.0
169,»ÊªÍµµ,2009-10-02,19.1,22.1,4.5,6.8,74.6,,2.9,,33.0
169,»ÊªÍµµ,2009-10-03,18.1,23.7,,4.1,59.3,,1.0,,23.0
169,»ÊªÍµµ,2009-10-04,14.5,23.5,4.0,3.1,73.6,,5.1,,
169,»ÊªÍµµ,2009-10-05,16.8,23.0,,2.1,60.6,,2.8,,19.0
169,»ÊªÍµµ,2009-10-06,18.0,21.5,,5.5,70.4,,0.9,,29.0
169,»ÊªÍµµ,2009-10-07,18.0,19.7,,6.9,69.5,,1.6,,31.0
169,»ÊªÍµµ,2009-10-08,15.9,18.5,,4.8,67.5,,1.9,,20.0
169,»ÊªÍµµ,2009-10-09,15.9,19.8,,2.1,61.3,,3.1,,14.0
169,»ÊªÍµµ,2009-10-10,16.2,20.1,,3.5,67.0,,2.9,,28.0
169,»ÊªÍµµ,2009-10-11,16.1,20.3,,2.2,60.9,,3.8,,27.0
169,»ÊªÍµµ,2009-10-12,15.9,19.6,,2.6,62.9,,6.4,,26.0
169,»ÊªÍµµ,2009-10-13,14.8,22.0,3.5,3.5,61.4,,4.5,,42.0
169,»ÊªÍµµ,2009-10-14,15.3,19.2,,6.5,54.6,,3.0,,29.0
169,»ÊªÍµµ,2009-10-15,16.9,22.5,,1.7,53.3,,0.9,,26.0
169,»ÊªÍµµ,2009-10-16,16.2,22.5,,4.0,66.5,,4.3,,44.0
169,»ÊªÍµµ,2009-10-17,13.9,20.3,9.5,4.1,56.4,,2.4,,67.0
169,»ÊªÍµµ,2009-10-18,15.7,19.3,,3.3,62.0,,4.3,,35.0
169,»ÊªÍµµ,2009-10-19,13.9,20.6,,5.5,52.6,,4.9,,82.0
